1529125680,6433.57,6433.58,6433.57,6433.58,4.01367633
1529125740,6433.57,6433.58,6433.58,6433.58,0.40134447
1529125800,6431.42,6433.58,6433.58,6431.42,1.24843818
1529125860,6431.42,6431.42,6431.42,6431.42,1.1942
1529125920,6431.41,6431.42,6431.42,6431.42,0.8485
1529125980,6431.41,6431.42,6431.41,6431.42,0.61423837
1529126040,6429.95,6431.41,6431.41,6429.96,1.30441
1529126100,6429.95,6431.41,6429.95,6431.4,0.23635524
1529126160,6431.4,6431.41,6431.41,6431.41,0.6214
1529126220,6431.4,6433.58,6431.41,6433.58,11.31652001
1529126280,6433.57,6433.58,6433.57,6433.57,1.1713674
1529126340,6433.57,6440,6433.57,6440,4.85062397
1529126400,6440,6449.99,6440,6449.99,11.7276159
1529126460,6449.99,6455.29,6449.99,6455.29,3.81619981
1529126520,6451.68,6455.3,6455.29,6451.69,5.21257284
1529126580,6451.68,6453.53,6451.68,6453.53,3.78808563
1529126640,6453.52,6453.53,6453.52,6453.53,1.07158886
1529126700,6453.52,6453.53,6453.53,6453.53,0.39
1529126760,6453.52,6453.53,6453.52,6453.53,0.36
1529126820,6453.52,6453.53,6453.53,6453.53,0.66466744
1529126880,6442.57,6453.52,6453.52,6442.57,6.138071
1529126940,6448.52,6452,6448.52,6452,0.7339
1529127000,6451.99,6452,6451.99,6452,0.5381
1529127060,6451.99,6452,6452,6452,0.6905
1529127120,6451.99,6452,6452,6452,0.2949
1529127180,6451.99,6452,6452,6451.99,0.2598
1529127240,6451.99,6452,6451.99,6452,0.29963307
1529127300,6451.99,6452,6451.99,6452,1.1548
1529127360,6451.99,6452,6452,6452,0.5003
1529127420,6451.99,6455.3,6451.99,6455.3,1.55939017
1529127480,6455,6455.52,6455,6455.52,1.73231135
1529127540,6455.51,6455.52,6455.52,6455.52,0.96250664
1529127600,6455.51,6458.99,6455.52,6458.99,0.90077517
1529127660,6458.99,6459.25,6458.99,6459.25,0.53297838
1529127720,6459.25,6463,6459.25,6463,4.21768812
1529127780,6462.99,6481.41,6462.99,6478.76,21.65864692
1529127840,6475,6479.34,6479.34,6475,2.46974166
1529127900,6469.16,6478.23,6475,6469.16,3.99999607
1529127960,6469.15,6469.16,6469.15,6469.16,0.384375
1529128020,6469.16,6469.16,6469.16,6469.16,0.40355824
1529128080,6461.34,6469.15,6469.15,6461.34,17.91485071
1529128140,6459.11,6461.35,6461.34,6459.11,0.65613055
1529128200,6458.43,6458.44,6458.44,6458.43,0.13912625
1529128260,6458.43,6458.43,6458.43,6458.43,0.3544
1529128320,6458.44,6458.44,6458.44,6458.44,3.85034345
1529128380,6458.44,6464.49,6458.44,6464.49,1.22449785
1529128440,6464.03,6464.04,6464.03,6464.03,0.22684259
1529128500,6464.03,6464.04,6464.03,6464.03,1.15598131
1529128560,6455.9,6464.04,6464.04,6455.9,7.34021755
1529128620,6451.79,6455.9,6455.9,6454.6,7.40605714
1529128680,6453.09,6459.09,6453.09,6456.69,5.56675553
1529128740,6458.43,6460.64,6458.43,6459.72,1.2421561
1529128800,6457.96,6463.25,6459.71,6460.29,4.9136303
1529128860,6455.25,6466.1,6463.25,6455.25,0.74683375
1529128920,6455.25,6458.02,6455.25,6458.02,0.811197
1529128980,6450.39,6459.75,6459.75,6450.39,1.55835448
1529129040,6455.25,6455.26,6455.26,6455.26,0.3011477
1529129100,6454.32,6455.22,6455.22,6454.32,0.12515365
1529129160,6454.32,6454.33,6454.33,6454.33,0.53752356
1529129220,6450.08,6454.33,6454.33,6450.67,0.30074727
1529129280,6449,6452.16,6450.67,6449.01,3.67342219
1529129340,6449,6449.01,6449.01,6449,1.37975069
1529129400,6449,6449.01,6449.01,6449,0.3357
1529129460,6447,6449.01,6449.01,6447,0.6407
1529129520,6438.18,6447.01,6447.01,6442.94,11.88334179
1529129580,6440.01,6442.94,6442.94,6442.93,1.18436861
1529129640,6441,6442.93,6442.93,6441.01,0.60836092
1529129700,6441.01,6442.44,6441.01,6442.44,1.9971
1529129760,6442.44,6442.44,6442.44,6442.44,0.22686891
1529129820,6442.44,6442.44,6442.44,6442.44,0.2156
1529129880,6442.43,6442.44,6442.44,6442.44,0.35913782
1529129940,6442.43,6442.44,6442.44,6442.43,0.4213
1529130000,6442.43,6442.44,6442.44,6442.44,2.12883782
1529130060,6442.43,6442.44,6442.44,6442.43,0.4647
1529130120,6442.44,6442.44,6442.44,6442.44,1.1081868
1529130180,6442.44,6451,6442.44,6451,6.40368583
1529130240,6451,6451,6451,6451,0.27705107
1529130300,6450.99,6451,6450.99,6451,0.22964373
1529130360,6450.99,6470,6450.99,6467.19,34.60818762
1529130420,6467.19,6467.2,6467.2,6467.2,0.95819854
1529130480,6467.19,6467.2,6467.19,6467.19,0.45669727
1529130540,6467.19,6470.7,6467.19,6470.7,7.4789
1529130600,6471.21,6471.22,6471.22,6471.21,0.2278734
1529130660,6464.59,6471.22,6471.22,6464.6,8.78636023
